2000,3,479,271,826
2000,3,541,358,797
2000,4,1077,603,428
2000,4,715,502,365
2000,2,431,0,724
2000,2,468,0,1137
2000,3,422,277,1073
2000,3,456,341,868
2000,4,772,519,366
2000,4,738,528,360
2000,2,626,0,934
2000,2,472,0,886
2000,2,624,0,718
2000,2,563,0,701
2000,1,2,0,853
2000,1,3,0,1003
2000,1,2,0,1030
2000,1,2,0,723
2000,3,509,340,1063
2000,3,554,527,957
2000,3,452,364,947
2000,4,816,538,446
2000,4,762,679,378
2000,2,511,0,709
2000,2,555,0,701
2000,3,482,302,968
2000,3,567,375,865
2000,4,724,532,370
2000,4,1039,695,522
2000,2,540,0,732
2000,2,557,0,891
2000,2,603,0,821
2000,3,521,408,895
2000,3,434,266,784
2000,3,492,290,762
2000,4,1008,600,452
2000,4,1041,1198,513
2000,2,485,0,730
2000,2,507,0,857
2000,3,512,529,951
2000,3,477,611,1153
2000,4,775,502,440
2000,4,723,517,371
2000,2,494,0,907
2000,2,588,0,802
2000,2,587,0,805
2000,1,3,0,923
2000,1,1,0,732
2000,1,3,0,771
2000,1,2,0,782
2000,1,4,0,982
2000,1,5,0,1477
2000,1,2,0,788
2000,1,3,0,1148
2000,1,2,0,853
2000,1,2,0,735
2000,3,506,299,819
2000,3,606,356,919
2000,4,735,524,401
2000,4,844,552,428
2000,2,437,0,1059
2000,2,702,0,1291
2000,2,499,0,731
2000,2,615,0,683
2000,3,1074,769,837
2000,3,472,322,1049
2000,3,420,350,911
2000,3,445,343,786
2000,4,752,579,392
2000,4,758,527,375
2000,2,444,0,680
2000,2,445,0,989
2000,3,451,293,872
2000,3,689,411,989
2000,4,837,657,473
2000,4,787,792,456
2000,2,570,0,890
2000,2,520,0,708
2000,2,529,0,1238
2000,3,426,275,986
2000,3,513,311,754
2000,3,624,337,1210
2000,4,854,602,419
2000,4,1042,777,614
2000,2,430,0,1025
2000,2,474,0,784
2000,1,2,0,755
2000,1,2,0,777
2000,1,2,0,928
2000,1,2,0,977
2000,1,3,0,1579
2000,1,2,0,731
2000,3,612,430,1129
2000,3,627,499,962
2000,4,847,613,417
2000,4,796,515,379
2000,2,569,0,1024
2000,2,471,0,696
2000,2,581,0,1094
2000,2,519,0,1527
2000,3,483,419,922
2000,3,439,277,799
2000,3,454,308,779
2000,3,510,327,972
2000,4,815,554,402
2000,4,945,736,401
2000,2,509,0,978
2000,2,450,0,777
2000,3,467,299,782
2000,3,434,282,903
2000,4,842,650,446
2000,4,860,502,412
2000,2,463,0,1087
2000,2,526,0,1065
2000,2,449,0,804
2000,3,582,455,1382
2000,3,411,273,766
2000,3,494,375,917
2000,4,884,577,398
2000,4,920,520,408
2000,2,484,0,743
2000,2,445,0,686
2000,3,431,304,1076
2000,3,542,424,1038
2000,3,526,314,1078
2000,3,440,325,1099
2000,4,933,490,413
2000,4,741,574,401
2000,2,482,0,943
2000,2,660,0,968
2000,3,486,303,755
2000,3,430,309,780
2000,4,721,534,409
2000,4,765,693,449
2000,2,497,0,981
2000,2,470,0,773
2000,2,484,0,938
2000,2,427,0,701
2000,3,479,335,1526
2000,3,492,342,942
2000,3,556,364,1058
2000,3,598,309,759
2000,4,821,725,417
2000,4,730,569,350
2000,2,694,0,897
2000,2,423,0,786
2000,3,496,379,802
2000,3,451,280,787
2000,4,762,506,387
2000,4,740,523,380
2000,2,453,0,937
2000,2,507,0,1008
2000,2,383,0,901
2000,2,472,0,819
2000,1,3,0,796
2000,1,2,0,1051
2000,1,2,0,881
2000,1,2,0,728
2000,3,527,404,972
2000,3,438,274,857
2000,3,485,437,931
2000,4,1110,776,530
2000,4,762,492,374
2000,2,481,0,960
2000,2,498,0,799
2000,3,551,365,816
2000,3,567,595,977
2000,4,1015,648,432
2000,4,695,485,380
2000,2,471,0,1041
2000,2,610,0,886
2000,2,517,0,851
2000,3,407,299,877
2000,3,487,381,998
2000,3,468,399,958
2000,4,871,560,392
2000,4,902,605,441
2000,2,385,0,862
2000,2,489,0,715
2000,3,417,371,827
2000,3,389,298,1055
2000,4,828,565,378
2000,4,752,594,383
2000,2,540,0,784
2000,2,604,0,834
2000,2,423,0,995
2000,1,2,0,981
2000,1,2,0,701
2000,1,1,0,894
2000,1,2,0,836
2000,1,4,0,1127
2000,1,4,0,1136
2000,1,2,0,762
2000,1,3,0,986
2000,1,2,0,712
2000,1,2,0,986
2000,3,590,311,1140
2000,3,559,389,955
2000,4,934,749,546
2000,4,698,608,417
2000,2,546,0,967
2000,2,565,0,777
2000,2,469,0,1022
2000,2,573,0,1013
2000,3,411,396,909
2000,3,522,297,794
2000,3,434,284,1050
2000,3,522,286,797
2000,4,783,531,372
2000,4,905,651,495
2000,2,703,0,741
2000,2,420,0,756
2000,3,477,426,836
2000,3,568,592,987
2000,4,1058,699,448
2000,4,838,702,442
2000,2,458,0,1045
2000,2,520,0,1037
2000,2,483,0,676
2000,3,477,391,1313
2000,3,537,370,994
2000,3,425,298,1013
2000,4,916,687,414
2000,4,727,550,381
2000,2,465,0,861
2000,2,552,0,1001
2000,1,2,0,1039
2000,1,2,0,947
2000,1,3,0,951
2000,1,2,0,679
2000,1,2,0,799
2000,1,2,0,728
2000,3,640,544,1057
2000,3,466,347,1074
2000,4,960,616,436
2000,4,1008,861,454
2000,2,522,0,755
2000,2,627,0,1004
2000,2,478,0,752
2000,2,565,0,922
2000,3,502,314,900
2000,3,423,309,974
2000,3,423,291,767
2000,3,396,294,1010
2000,4,782,488,383
2000,4,795,557,403
2000,2,445,0,666
2000,2,420,0,643
2000,3,536,283,1079
2000,3,432,288,797
2000,4,1322,828,470
2000,4,669,639,574
2000,2,532,0,760
2000,2,502,0,905
2000,2,532,0,661
2000,3,442,305,777
2000,3,412,321,748
2000,3,620,388,1264
2000,4,883,555,384
2000,4,700,596,382
2000,2,438,0,664
2000,2,527,0,778
2000,3,521,426,910
2000,3,559,375,984
2000,3,442,301,883
2000,3,478,296,1054
2000,4,861,679,454
2000,4,982,495,366
2000,2,602,0,704
2000,2,480,0,687
2000,3,415,330,1110
2000,3,470,274,903
2000,4,736,517,343
2000,4,749,506,348
2000,2,540,0,863
2000,2,533,0,833
2000,2,413,0,823
2000,2,572,0,799
2000,3,461,301,1046
2000,3,480,281,792
2000,3,565,432,954
2000,3,615,434,788
2000,4,917,675,454
2000,4,851,621,371
2000,2,402,0,1062
2000,2,430,0,931
2000,3,457,324,789
2000,3,571,466,982
2000,4,941,616,514
2000,4,921,1133,559
2000,2,576,0,852
2000,2,490,0,873
2000,2,525,0,1027
2000,2,441,0,645
2000,1,3,0,936
2000,1,3,0,784
2000,1,3,0,1161
2000,1,2,0,674
2000,3,430,423,966
2000,3,622,353,1079
2000,3,573,426,918
2000,4,1238,946,454
2000,4,842,541,383
2000,2,478,0,779
2000,2,560,0,859
2000,3,550,301,993
2000,3,723,478,852
2000,4,882,837,489
2000,4,917,813,506
2000,2,565,0,787
2000,2,676,0,938
2000,2,484,0,789
2000,3,488,367,797
2000,3,923,413,1117
2000,3,425,354,942
2000,4,1149,655,435
2000,4,769,536,369
2000,2,456,0,686
2000,2,417,0,719
2000,3,467,338,779
2000,3,459,321,797
2000,4,745,491,375
2000,4,683,474,367
2000,2,486,0,703
2000,2,553,0,968
2000,2,491,0,731
2000,1,2,0,844
2000,1,2,0,718
2000,1,1,0,850
2000,1,2,0,872
2000,1,3,0,1053
2000,1,3,0,1143
2000,1,2,0,736
2000,1,4,0,1154
2000,1,2,0,844
2000,1,2,0,872
2000,3,476,287,865
2000,3,552,358,982
2000,4,921,728,420
2000,4,802,541,401
2000,2,589,0,1063
2000,2,459,0,759
2000,2,439,0,729
2000,2,482,0,949
2000,3,490,342,871
2000,3,556,317,1004
2000,3,469,297,955
2000,3,493,363,975
2000,4,762,509,371
2000,4,778,512,381
2000,2,491,0,1010
2000,2,431,0,924
2000,3,514,299,904
2000,3,493,313,1067
2000,4,853,874,449
2000,4,1437,852,584
2000,2,483,0,930
2000,2,436,0,920
2000,2,414,0,766
2000,3,473,308,899
2000,3,438,282,775
2000,3,494,311,794
2000,4,759,568,434
2000,4,817,541,366
2000,2,464,0,743
2000,2,442,0,673
2000,1,3,0,867
2000,1,2,0,693
2000,1,2,0,758
2000,1,2,0,722
2000,1,2,0,680
2000,1,3,0,1318
2000,3,724,446,1420
2000,3,545,337,899
2000,4,835,524,355
2000,4,928,714,473
2000,2,599,0,1109
2000,2,557,0,882
2000,2,676,0,1181
2000,2,497,0,833
2000,3,485,330,870
2000,3,436,310,1073
2000,3,479,312,797
2000,3,604,350,868
2000,4,725,497,370
2000,4,792,480,372
2000,2,428,0,731
2000,2,504,0,809
2000,3,578,312,770
2000,3,560,343,862
2000,4,724,492,368
2000,4,724,518,353
2000,2,704,0,936
2000,2,566,0,886
2000,2,524,0,1221
2000,3,514,314,868
2000,3,498,425,972
2000,3,480,301,735
2000,4,966,574,529
2000,4,996,509,360
2000,2,482,0,727
2000,2,544,0,736
2000,3,578,433,833
2000,3,451,337,936
2000,3,469,302,1047
2000,3,409,298,1160
2000,4,781,521,398
2000,4,705,515,412
2000,2,505,0,988
2000,2,500,0,955
2000,3,456,289,1074
2000,3,476,282,819
2000,4,697,546,376
2000,4,920,626,495
2000,2,625,0,852
2000,2,513,0,680
2000,2,436,0,741
2000,2,424,0,711
2000,3,471,403,1025
2000,3,611,343,1057
2000,3,444,286,788
2000,3,446,342,1018
2000,4,727,548,407
2000,4,744,605,417
2000,2,513,0,963
2000,2,438,0,972
2000,3,484,305,795
2000,3,743,392,872
2000,4,776,488,372
2000,4,928,1365,390
2000,2,523,0,1014
2000,2,577,0,825
2000,2,426,0,900
2000,2,392,0,674
2000,1,2,0,734
2000,1,2,0,909
2000,1,2,0,852
2000,1,2,0,1082
2000,3,523,327,1036
2000,3,451,380,1089
2000,3,702,498,1695
2000,4,869,571,444
2000,4,699,602,379
2000,2,487,0,1033
2000,2,539,0,751
2000,3,586,306,1223
2000,3,525,317,758
2000,4,1041,934,537
2000,4,966,624,544
2000,2,522,0,846
2000,2,448,0,695
2000,2,581,0,729
2000,3,579,371,1171
2000,3,453,321,945
2000,3,458,694,932
2000,4,792,506,375
2000,4,845,746,458
2000,2,465,0,1106
2000,2,527,0,696
2000,3,534,413,881
2000,3,493,341,786
2000,4,729,590,364
2000,4,882,541,390
2000,2,455,0,815
2000,2,539,0,867
2000,2,484,0,764
2000,1,3,0,1014
2000,1,2,0,995
2000,1,2,0,901
2000,1,2,0,884
